110.89.0.0,110.89.63.255,福建,莆田,,
110.89.64.0,110.89.95.255,福建,厦门,,
110.89.96.0,110.89.127.255,福建,三明,,
110.89.128.0,110.89.191.255,福建,福州,,
110.89.192.0,110.89.223.255,福建,南平,,
110.89.224.0,110.90.127.255,福建,福州,,
110.90.128.0,110.90.191.255,福建,宁德,,
110.90.192.0,110.91.255.255,福建,福州,,
110.92.76.0,110.92.79.255,香港,,,
110.93.32.0,110.93.63.255,广东,广东其它,,
110.96.0.0,110.96.255.255,北京,,,
110.97.0.0,110.97.31.255,河北,石家庄,,
110.97.32.0,110.97.63.255,河北,保定,,
110.97.64.0,110.97.95.255,河北,邯郸,,
110.97.96.0,110.97.127.255,河北,唐山,,
110.97.128.0,110.97.143.255,河北,衡水,,
110.97.144.0,110.97.159.255,河北,秦皇岛,,
110.97.160.0,110.97.175.255,河北,邢台,,
110.97.176.0,110.97.183.255,河北,承德,,
110.97.184.0,110.97.191.255,河北,张家口,,
110.97.192.0,110.97.207.255,河北,沧州,,
110.97.208.0,110.97.223.255,河北,张家口,,
110.97.224.0,110.97.255.255,河北,唐山,,
110.98.0.0,110.98.103.255,河北,保定,,
110.98.104.0,110.98.111.255,河北,张家口,,
110.98.112.0,110.98.127.255,河北,保定,,
110.98.128.0,110.98.191.255,河北,邯郸,,
110.98.192.0,110.98.255.255,河北,衡水,,
110.99.0.0,110.99.255.255,河北,河北其它,,
110.100.0.0,110.100.255.255,宁夏,宁夏其它,,
110.101.0.0,110.101.255.255,山西,山西其它,,
110.102.0.0,110.102.55.255,内蒙古,通辽,,
110.102.56.0,110.102.63.255,内蒙古,内蒙古其它,,
110.102.64.0,110.102.95.255,内蒙古,赤峰,,
110.102.96.0,110.102.127.255,内蒙古,呼和浩特,,
110.102.128.0,110.102.159.255,内蒙古,包头,,
110.102.160.0,110.102.169.255,内蒙古,巴彦淖尔,,
110.102.170.0,110.102.175.255,内蒙古,内蒙古其它,,
110.102.176.0,110.102.179.255,内蒙古,乌海,,
110.102.180.0,110.102.183.255,内蒙古,巴彦淖尔,,
110.102.184.0,110.102.191.255,内蒙古,鄂尔多斯,,
110.102.192.0,110.102.231.255,内蒙古,呼伦贝尔,,
110.102.232.0,110.102.247.255,内蒙古,内蒙古其它,,
110.102.248.0,110.102.251.255,内蒙古,呼伦贝尔,,
110.102.252.0,110.102.255.255,内蒙古,内蒙古其它,,
110.103.0.0,110.103.47.255,辽宁,沈阳,,
110.103.48.0,110.103.63.255,辽宁,抚顺,,
110.103.64.0,110.103.95.255,辽宁,鞍山,,
110.103.96.0,110.103.111.255,辽宁,锦州,,
110.103.112.0,110.103.127.255,辽宁,鞍山,,
110.103.128.0,110.103.159.255,辽宁,大连,,
110.103.160.0,110.103.175.255,辽宁,本溪,,
110.103.176.0,110.103.191.255,辽宁,营口,,
110.103.192.0,110.103.207.255,辽宁,葫芦岛,,
110.103.208.0,110.103.215.255,辽宁,丹东,,
110.103.216.0,110.103.223.255,辽宁,阜新,,
110.103.224.0,110.103.231.255,辽宁,辽阳,,
110.103.232.0,110.103.239.255,辽宁,铁岭,,
110.103.240.0,110.103.247.255,辽宁,朝阳,,
110.103.248.0,110.103.255.255,辽宁,盘锦,,
110.104.0.0,110.104.63.255,辽宁,大连,,
110.104.64.0,110.104.67.255,辽宁,辽宁其它,,
110.104.68.0,110.104.79.255,辽宁,鞍山,,
110.104.80.0,110.104.91.255,辽宁,铁岭,,
110.104.92.0,110.104.93.255,辽宁,辽宁其它,,
110.104.94.0,110.104.94.255,辽宁,铁岭,,
110.104.95.0,110.104.105.255,辽宁,辽宁其它,,
110.104.106.0,110.104.109.255,辽宁,大连,,
110.104.110.0,110.104.111.255,辽宁,辽宁其它,,
110.104.112.0,110.104.159.255,辽宁,沈阳,,
110.104.160.0,110.104.165.255,辽宁,辽宁其它,,
110.104.166.0,110.104.167.255,辽宁,鞍山,,
110.104.168.0,110.104.170.255,辽宁,抚顺,,
110.104.171.0,110.104.187.255,辽宁,辽宁其它,,
110.104.188.0,110.104.193.255,辽宁,营口,,
110.104.194.0,110.104.203.255,辽宁,辽宁其它,,
110.104.204.0,110.104.207.255,辽宁,锦州,,
110.104.208.0,110.104.211.255,辽宁,辽阳,,
110.104.212.0,110.107.255.255,辽宁,辽宁其它,,
110.108.0.0,110.108.255.255,吉林,吉林,,
110.109.0.0,110.109.79.255,吉林,长春,,
110.109.80.0,110.109.127.255,吉林,吉林其它,,
110.109.128.0,110.109.255.255,吉林,吉林,,
110.110.0.0,110.110.255.255,黑龙江,哈尔滨,,
110.111.0.0,110.111.31.255,黑龙江,大庆,,
110.111.32.0,110.111.63.255,黑龙江,绥化,,
110.111.64.0,110.111.109.253,黑龙江,伊春,,
110.111.109.254,110.111.109.255,黑龙江,哈尔滨,,
110.111.110.0,110.111.111.255,黑龙江,伊春,,
110.111.112.0,110.111.127.255,黑龙江,七台河,,
110.111.128.0,110.111.251.255,黑龙江,牡丹江,,
110.111.252.0,110.111.255.255,黑龙江,伊春,,
110.112.0.0,110.112.143.255,黑龙江,齐齐哈尔,,
110.112.144.0,110.112.159.255,黑龙江,伊春,,
110.112.160.0,110.112.255.255,黑龙江,佳木斯,,
110.113.0.0,110.113.31.255,湖北,武汉,,
110.113.32.0,110.113.79.255,湖北,荆州,,
110.113.80.0,110.113.95.255,湖北,宜昌,,
110.113.96.0,110.113.111.255,湖北,十堰,,
110.113.112.0,110.113.119.255,湖北,荆门,,
110.113.120.0,110.113.127.255,湖北,咸宁,,
110.113.128.0,110.113.143.255,湖北,武汉,,
110.113.144.0,110.113.151.255,湖北,黄冈,,
110.113.152.0,110.113.155.255,湖北,黄石,,
110.113.156.0,110.114.11.255,湖北,武汉,,
110.114.12.0,110.114.15.255,湖北,黄冈,,
110.114.16.0,110.114.55.255,湖北,武汉,,
110.114.56.0,110.114.59.255,湖北,鄂州,,
110.114.60.0,110.114.71.255,湖北,武汉,,
110.114.72.0,110.114.75.255,湖北,黄冈,,
110.114.76.0,110.114.255.255,湖北,武汉,,
110.115.0.0,110.115.7.255,湖北,荆门,,
110.115.8.0,110.115.11.255,湖北,孝感,,
110.115.12.0,110.115.19.255,湖北,襄樊,,
110.115.20.0,110.115.27.255,湖北,宜昌,,
110.115.28.0,110.115.55.255,湖北,荆州,,
110.115.56.0,110.115.59.255,湖北,十堰,,
110.115.60.0,110.115.63.255,湖北,恩施,,
110.115.64.0,110.115.79.255,湖北,荆州,,
110.115.80.0,110.115.87.255,江苏,江苏其它,,
110.115.88.0,110.115.95.255,湖北,黄冈,,
110.115.96.0,110.115.105.255,湖北,湖北其它,,
110.115.106.0,110.115.107.255,湖北,襄樊,,
110.115.108.0,110.115.127.255,湖北,湖北其它,,
110.115.128.0,110.115.143.255,湖北,荆州,,
110.115.144.0,110.115.159.255,湖北,武汉,,
110.115.160.0,110.115.167.255,湖北,黄冈,,
110.115.168.0,110.115.175.255,湖北,湖北其它,,
110.115.176.0,110.115.183.255,湖北,咸宁,,
110.115.184.0,110.115.191.255,湖北,武汉,,
110.115.192.0,110.115.199.255,湖北,宜昌,,
110.115.200.0,110.115.207.255,湖北,湖北其它,,
110.115.208.0,110.115.231.255,湖北,武汉,,
110.115.232.0,110.115.235.255,湖北,湖北其它,,
110.115.236.0,110.115.239.255,湖北,随州,,
110.115.240.0,110.115.255.255,湖北,武汉,,
110.116.0.0,110.116.255.255,四川,四川其它,,
110.117.0.0,110.117.255.255,江苏,江苏其它,,
110.118.0.0,110.118.2.253,浙江,宁波,,
110.118.2.254,110.118.4.13,浙江,温州,,
110.118.4.14,110.118.5.246,浙江,宁波,,
110.118.5.247,110.118.29.254,浙江,温州,,
110.118.29.255,110.118.31.255,浙江,宁波,,
110.118.32.0,110.118.63.255,浙江,杭州,,
110.118.64.0,110.118.95.255,浙江,嘉兴,,
110.118.96.0,110.118.127.255,浙江,金华,,
110.118.128.0,110.118.147.255,浙江,宁波,,
110.118.148.0,110.118.148.255,浙江,湖州,,
110.118.149.0,110.118.197.255,浙江,宁波,,
110.118.198.0,110.118.223.255,浙江,台州,,
110.118.224.0,110.118.255.255,浙江,宁波,,
110.119.0.0,110.119.120.255,四川,四川其它,,
110.119.121.0,110.119.121.255,四川,遂宁,,
110.119.122.0,110.119.255.255,四川,四川其它,,
110.120.0.0,110.120.11.255,浙江,浙江其它,,
110.120.12.0,110.120.15.255,湖北,随州,,
110.120.16.0,110.120.164.255,湖北,湖北其它,,
110.120.165.0,110.120.255.255,浙江,浙江其它,,
110.121.0.0,110.121.15.255,湖北,湖北其它,,
110.121.16.0,110.121.31.255,湖北,武汉,,
110.121.32.0,110.121.39.255,湖北,襄樊,,
110.121.40.0,110.121.47.255,湖北,宜昌,,
110.121.48.0,110.121.51.255,湖北,十堰,,
110.121.52.0,110.121.71.255,湖北,孝感,,
110.121.72.0,110.121.95.255,浙江,浙江其它,,
110.121.96.0,110.121.103.255,湖北,武汉,,
110.121.104.0,110.121.107.255,湖北,随州,,
110.121.108.0,110.121.111.255,浙江,浙江其它,,
110.121.112.0,110.121.127.255,湖北,黄冈,,
110.121.128.0,110.121.131.255,湖北,随州,,
110.121.132.0,110.121.159.255,湖北,湖北其它,,
110.121.160.0,110.121.171.255,湖北,荆门,,
110.121.172.0,110.121.175.255,浙江,浙江其它,,
110.121.176.0,110.121.191.255,湖北,黄石,,
110.121.192.0,110.121.199.255,湖北,荆州,,
110.121.200.0,110.121.215.255,湖北,湖北其它,,
110.121.216.0,110.121.219.255,湖北,宜昌,,
110.121.220.0,110.121.223.255,湖北,黄石,,
110.121.224.0,110.121.243.255,湖北,湖北其它,,
110.121.244.0,110.121.247.255,湖北,宜昌,,
110.121.248.0,110.121.255.255,湖北,湖北其它,,
110.122.0.0,110.122.39.255,安徽,合肥,,
110.122.40.0,110.122.47.255,安徽,芜湖,,
110.122.48.0,110.122.63.255,安徽,六安,,
110.122.64.0,110.122.95.255,安徽,芜湖,,
110.122.96.0,110.122.127.255,安徽,安庆,,
110.122.128.0,110.122.159.255,安徽,宿州,,
110.122.160.0,110.122.191.255,安徽,阜阳,,
110.122.192.0,110.122.223.255,安徽,亳州,,
110.122.224.0,110.122.255.255,安徽,黄山,,
110.123.0.0,110.123.39.255,安徽,蚌埠,,
110.123.40.0,110.123.47.255,安徽,池州,,
110.123.48.0,110.123.63.255,安徽,宣城,,
110.123.64.0,110.123.95.255,安徽,滁州,,
110.123.96.0,110.123.127.255,安徽,淮北,,
110.123.128.0,110.123.159.255,安徽,铜陵,,
110.123.160.0,110.123.191.255,安徽,宣城,,
110.123.192.0,110.123.207.255,安徽,安徽其它,,
110.123.208.0,110.123.231.255,安徽,淮南,,
110.123.232.0,110.123.246.255,安徽,马鞍山,,
110.123.247.0,110.123.247.255,安徽,安徽其它,,
110.123.248.0,110.123.255.255,安徽,马鞍山,,
110.124.0.0,110.124.95.255,福建,福州,,
110.124.96.0,110.124.127.255,福建,泉州,,
110.124.128.0,110.124.159.255,福建,南平,,
110.124.160.0,110.124.175.255,福建,三明,,
110.124.176.0,110.124.191.255,福建,福州,,
110.124.192.0,110.124.199.255,福建,厦门,,
110.124.200.0,110.124.207.255,福建,福州,,
110.124.208.0,110.124.217.145,福建,厦门,,
110.124.217.146,110.124.223.255,福建,福州,,
110.124.224.0,110.124.227.255,福建,厦门,,
110.124.228.0,110.124.239.255,福建,宁德,,
110.124.240.0,110.124.255.255,福建,龙岩,,
110.125.0.0,110.125.29.215,福建,宁德,,
110.125.29.216,110.125.30.8,福建,泉州,,
110.125.30.9,110.125.31.246,福建,宁德,,
110.125.31.247,110.125.31.255,福建,泉州,,
110.125.32.0,110.125.39.255,福建,福建其它,,
110.125.40.0,110.125.47.255,福建,泉州,,
110.125.48.0,110.125.127.255,福建,三明,,
110.125.128.0,110.125.191.255,福建,厦门,,
110.125.192.0,110.125.239.255,福建,泉州,,
110.125.240.0,110.125.247.255,福建,莆田,,
110.125.248.0,110.125.255.255,福建,福州,,
110.127.0.0,110.127.63.255,吉林,长春,,
110.127.64.0,110.127.79.255,吉林,延边,,
110.127.80.0,110.127.111.255,吉林,长春,,
110.127.112.0,110.127.119.255,吉林,吉林其它,,
110.127.120.0,110.127.255.255,吉林,长春,,
110.152.0.0,110.152.255.255,新疆,乌鲁木齐,,
110.153.0.0,110.153.127.255,新疆,巴音郭楞,,
110.153.128.0,110.153.255.255,新疆,伊犁,,
110.154.0.0,110.154.15.255,新疆,吐鲁番,,
110.154.16.0,110.154.31.255,新疆,巴音郭楞,,
110.154.32.0,110.154.87.255,新疆,哈密,,
110.154.88.0,110.154.95.255,新疆,巴音郭楞,,
110.154.96.0,110.154.143.255,新疆,喀什,,
110.154.144.0,110.154.151.255,新疆,克孜勒,,
110.154.152.0,110.154.159.255,新疆,和田,,
110.154.160.0,110.154.255.255,新疆,阿克苏,,
110.155.0.0,110.155.127.255,新疆,昌吉,,
110.155.128.0,110.155.255.255,新疆,自治区直辖县级行政区划,,
110.156.0.0,110.156.7.255,新疆,塔城,,
110.156.8.0,110.156.15.255,新疆,克拉玛依,,
110.156.16.0,110.156.31.255,新疆,伊犁,,
110.156.32.0,110.156.47.255,新疆,博尔塔拉,,
110.156.48.0,110.156.127.255,新疆,自治区直辖县级行政区划,,
110.156.128.0,110.156.159.255,新疆,阿勒泰,,
110.156.160.0,110.156.191.255,新疆,塔城,,
110.156.192.0,110.157.255.255,新疆,乌鲁木齐,,
110.165.48.0,110.165.63.255,北京,,,
110.166.0.0,110.166.255.255,青海,西宁,,
110.167.0.0,110.167.31.255,青海,海南,,
110.167.32.0,110.167.63.255,青海,海东,,
110.167.64.0,110.167.87.255,青海,海北,,
110.167.88.0,110.167.95.255,青海,西宁,,
110.167.96.0,110.167.147.255,青海,海西,,
110.167.148.0,110.167.211.255,青海,西宁,,
110.167.212.0,110.167.212.255,青海,青海其它,,
110.167.213.0,110.167.213.255,青海,海西,,
110.167.214.0,110.167.255.255,青海,西宁,,
110.172.192.0,110.173.47.255,北京,,,
110.173.48.0,110.173.63.255,香港,,,
110.173.64.0,110.173.95.255,广东,广州,,
110.173.96.0,110.173.127.255,广东,东莞,,
110.173.192.0,110.173.223.255,浙江,杭州,,
110.176.0.0,110.179.255.255,山西,太原,,
110.180.0.0,110.180.127.255,山西,阳泉,,
110.180.128.0,110.181.255.255,山西,大同,,
110.182.0.0,110.182.255.255,山西,临汾,,
110.183.0.0,110.183.255.255,山西,忻州,,
110.184.0.0,110.185.255.255,四川,成都,,
110.186.0.0,110.186.127.255,四川,绵阳,,
110.186.128.0,110.186.223.255,四川,宜宾,,
110.186.224.0,110.186.255.255,四川,凉山,,
110.187.0.0,110.187.63.255,四川,资阳,,
110.187.64.0,110.187.95.255,四川,眉山,,
110.187.96.0,110.187.191.255,四川,达州,,
110.187.192.0,110.187.255.255,四川,泸州,,
110.188.0.0,110.188.95.255,四川,成都,,
110.188.96.0,110.188.131.255,四川,眉山,,
110.188.132.0,110.188.191.255,四川,成都,,
110.188.192.0,110.188.255.255,四川,绵阳,,
110.189.0.0,110.189.63.255,四川,南充,,
110.189.64.0,110.189.127.255,四川,乐山,,
110.189.128.0,110.189.191.255,四川,自贡,,
110.189.192.0,110.189.223.255,四川,德阳,,
110.189.224.0,110.189.255.255,四川,乐山,,
110.190.0.0,110.190.63.255,四川,广安,,
110.190.64.0,110.190.88.255,四川,甘孜,,
110.190.89.0,110.190.95.255,四川,成都,,
110.190.96.0,110.190.127.255,四川,遂宁,,
110.190.128.0,110.190.191.255,四川,德阳,,
110.190.192.0,110.190.255.255,四川,攀枝花,,
110.191.0.0,110.191.127.255,四川,成都,,
110.191.128.0,110.191.159.255,四川,达州,,
110.191.160.0,110.191.255.255,四川,成都,,
110.192.0.0,110.192.65.255,江西,南昌,,
110.192.66.0,110.192.67.255,江西,赣州,,
110.192.68.0,110.192.69.255,江西,萍乡,,
110.192.70.0,110.192.71.255,江西,抚州,,
110.192.72.0,110.192.239.255,江西,南昌,,
110.192.240.0,110.192.243.255,江西,抚州,,
110.192.244.0,110.192.247.255,江西,九江,,
110.192.248.0,110.192.249.255,江西,抚州,,
110.192.250.0,110.192.251.255,江西,吉安,,
110.192.252.0,110.192.252.255,江西,景德镇,,
110.192.253.0,110.192.253.255,江西,新余,,
110.192.254.0,110.192.254.255,江西,鹰潭,,
110.192.255.0,110.192.255.255,江西,萍乡,,
110.193.0.0,110.193.255.255,江西,江西其它,,
110.194.0.0,110.194.7.255,山东,泰安,,
110.194.8.0,110.194.15.255,山东,济南,,
110.194.16.0,110.194.23.255,山东,莱芜,,
110.194.24.0,110.194.31.255,山东,菏泽,,
110.194.32.0,110.194.47.255,山东,济宁,,
110.194.48.0,110.194.55.255,山东,临沂,,
110.194.56.0,110.194.63.255,山东,济南,,
110.194.64.0,110.194.71.255,山东,德州,,
110.194.72.0,110.194.79.255,山东,聊城,,
110.194.80.0,110.194.87.255,山东,潍坊,,
110.194.88.0,110.194.95.255,山东,莱芜,,
110.194.96.0,110.194.127.255,山东,青岛,,
110.194.128.0,110.194.143.255,山东,济南,,
110.194.144.0,110.194.147.255,山东,东营,,
110.194.148.0,110.194.151.255,山东,聊城,,
110.194.152.0,110.194.159.255,山东,日照,,
110.194.160.0,110.194.175.255,山东,泰安,,
110.194.176.0,110.194.183.255,山东,淄博,,
110.194.184.0,110.194.191.255,山东,菏泽,,
110.194.192.0,110.194.199.255,山东,临沂,,
110.194.200.0,110.194.207.255,山东,济南,,
110.194.208.0,110.194.221.255,山东,山东其它,,
110.194.222.0,110.194.223.255,山东,日照,,
110.194.224.0,110.194.243.255,山东,泰安,,
110.194.244.0,110.194.255.255,山东,潍坊,,
110.195.0.0,110.195.63.255,山东,济南,,
110.195.64.0,110.195.127.255,山东,临沂,,
110.195.128.0,110.195.239.255,山东,烟台,,
110.195.240.0,110.195.255.255,山东,临沂,,
110.196.0.0,110.196.19.255,山东,青岛,,
110.196.20.0,110.196.27.255,山东,临沂,,
110.196.28.0,110.196.51.255,山东,聊城,,
110.196.52.0,110.196.59.0,山东,烟台,,
110.196.59.1,110.196.63.255,山东,聊城,,
110.196.64.0,110.196.95.255,山东,烟台,,
110.196.96.0,110.196.159.255,山东,泰安,,
110.196.160.0,110.196.167.255,山东,山东其它,,
110.196.168.0,110.196.175.255,山东,青岛,,
110.196.176.0,110.196.187.255,山东,烟台,,
110.196.188.0,110.196.251.255,山东,青岛,,
110.196.252.0,110.196.255.255,山东,济宁,,
110.197.0.0,110.197.31.255,河南,郑州,,
110.197.32.0,110.197.63.255,河南,洛阳,,
110.197.64.0,110.197.95.255,河南,河南其它,,
110.197.96.0,110.197.111.255,河南,商丘,,
110.197.112.0,110.197.127.255,河南,周口,,
110.197.128.0,110.197.143.255,河南,南阳,,
110.197.144.0,110.197.159.255,河南,开封,,
110.197.160.0,110.197.175.255,河南,焦作,,
110.197.176.0,110.197.183.255,河南,三门峡,,
110.197.184.0,110.197.191.255,河南,漯河,,
110.197.192.0,110.197.255.255,河南,洛阳,,
110.198.0.0,110.198.31.255,河南,南阳,,
110.198.32.0,110.198.47.255,河南,洛阳,,
110.198.48.0,110.198.63.255,河南,周口,,
110.198.64.0,110.198.79.255,河南,商丘,,
110.198.80.0,110.198.95.255,河南,开封,,
110.198.96.0,110.198.111.255,河南,焦作,,
110.198.112.0,110.198.127.255,河南,漯河,,
110.198.128.0,110.198.143.255,河南,安阳,,
110.198.144.0,110.198.159.255,河南,平顶山,,
110.198.160.0,110.198.191.255,河南,郑州,,
110.198.192.0,110.198.199.255,河南,平顶山,,
110.198.200.0,110.198.203.255,河南,鹤壁,,
110.198.204.0,110.198.207.255,河南,信阳,,
110.198.208.0,110.198.211.255,河南,许昌,,
110.198.212.0,110.198.215.255,河南,安阳,,
110.198.216.0,110.198.223.255,河南,鹤壁,,
110.198.224.0,110.198.247.255,河南,驻马店,,
110.198.248.0,110.199.255.255,河南,河南其它,,
110.200.0.0,110.200.63.255,湖北,武汉,,
110.200.64.0,110.200.79.255,湖北,黄冈,,
110.200.80.0,110.200.95.255,湖北,省直辖县级行政区划,,
110.200.96.0,110.200.111.255,湖北,十堰,,
110.200.112.0,110.200.127.255,湖北,孝感,,
110.200.128.0,110.200.143.255,湖北,襄樊,,
110.200.144.0,110.200.159.255,湖北,宜昌,,
110.200.160.0,110.200.191.255,湖北,荆州,,
110.200.192.0,110.200.223.255,湖北,黄石,,
110.200.224.0,110.200.247.255,湖北,荆州,,
110.200.248.0,110.201.63.255,湖北,武汉,,
110.201.64.0,110.201.79.255,湖北,荆门,,
110.201.80.0,110.201.95.255,湖北,随州,,
110.201.96.0,110.201.111.255,湖北,荆州,,
110.201.112.0,110.201.127.255,湖北,鄂州,,
110.201.128.0,110.201.143.255,湖北,襄樊,,
110.201.144.0,110.201.151.255,湖北,武汉,,
110.201.152.0,110.201.159.255,湖北,随州,,
110.201.160.0,110.201.191.255,湖北,荆门,,
110.201.192.0,110.201.203.249,湖北,襄樊,,
110.201.203.250,110.201.223.255,湖北,武汉,,
110.201.224.0,110.201.255.255,湖北,黄石,,
110.202.0.0,110.202.63.255,湖北,武汉,,
110.202.64.0,110.202.71.255,湖北,省直辖县级行政区划,,
110.202.72.0,110.202.75.255,湖北,荆州,,
110.202.76.0,110.202.115.255,湖北,省直辖县级行政区划,,
110.202.116.0,110.202.119.255,湖北,宜昌,,
110.202.120.0,110.202.127.255,湖北,襄樊,,
110.202.128.0,110.202.143.255,湖北,省直辖县级行政区划,,
110.202.144.0,110.202.159.255,湖北,荆州,,
110.202.160.0,110.202.167.255,湖北,省直辖县级行政区划,,
110.202.168.0,110.202.199.255,湖北,武汉,,
110.202.200.0,110.202.211.255,湖北,宜昌,,
110.202.212.0,110.202.219.255,湖北,武汉,,
110.202.220.0,110.202.223.255,湖北,宜昌,,
110.202.224.0,110.202.243.255,湖北,武汉,,
110.202.244.0,110.202.255.255,湖北,襄樊,,
110.203.0.0,110.203.247.255,湖南,长沙,,
110.203.248.0,110.203.255.255,湖南,湘西,,
110.204.0.0,110.204.127.255,湖南,株洲,,
110.204.128.0,110.204.223.255,湖南,湘潭,,
110.204.224.0,110.204.231.255,湖南,邵阳,,
110.204.232.0,110.204.235.255,湖南,湘潭,,
110.204.236.0,110.204.239.255,湖南,湖南其它,,
110.204.240.0,110.204.255.255,湖南,湘潭,,
110.205.0.0,110.205.119.255,湖南,常德,,
110.205.120.0,110.205.255.255,湖南,怀化,,
110.206.0.0,110.206.67.255,湖南,衡阳,,
110.206.68.0,110.206.79.255,湖南,怀化,,
110.206.80.0,110.206.143.255,湖南,邵阳,,
110.206.144.0,110.206.159.255,湖南,张家界,,
110.206.160.0,110.206.191.255,湖南,永州,,
110.206.192.0,110.206.215.255,湖南,益阳,,
110.206.216.0,110.206.255.255,湖南,永州,,
110.207.0.0,110.207.63.255,湖南,湖南其它,,
110.207.64.0,110.207.87.255,湖南,益阳,,
110.207.88.0,110.207.95.255,湖南,湖南其它,,
110.207.96.0,110.207.111.255,湖南,衡阳,,
110.207.112.0,110.207.127.255,湖南,湖南其它,,
110.207.128.0,110.207.143.255,湖南,岳阳,,
110.207.144.0,110.207.215.255,湖南,湖南其它,,
110.207.216.0,110.207.219.255,湖南,益阳,,
110.207.220.0,110.207.223.255,湖南,湖南其它,,
110.207.224.0,110.207.231.255,湖南,郴州,,
110.207.232.0,110.207.255.255,湖南,湖南其它,,
110.208.0.0,110.208.11.255,广东,广州,,
110.208.12.0,110.208.19.255,广东,东莞,,
110.208.20.0,110.208.27.255,广东,深圳,,
110.208.28.0,110.208.30.255,广东,梅州,,
110.208.31.0,110.208.31.255,广东,广州,,
110.208.32.0,110.208.35.255,广东,韶关,,
110.208.36.0,110.208.39.255,广东,湛江,,
110.208.40.0,110.208.43.255,广东,珠海,,
110.208.44.0,110.208.47.255,广东,惠州,,
110.208.48.0,110.208.59.255,广东,珠海,,
110.208.60.0,110.208.63.255,广东,茂名,,
110.208.64.0,110.208.67.255,广东,韶关,,
110.208.68.0,110.208.71.255,广东,湛江,,
110.208.72.0,110.208.75.255,广东,阳江,,
110.208.76.0,110.208.91.255,广东,湛江,,
110.208.92.0,110.208.95.255,广东,珠海,,
110.208.96.0,110.208.135.255,广东,广州,,
110.208.136.0,110.208.143.255,广东,深圳,,
110.208.144.0,110.208.151.255,广东,东莞,,
110.208.152.0,110.208.159.255,广东,珠海,,
110.208.160.0,110.208.163.255,广东,湛江,,
110.208.164.0,110.208.167.255,广东,广州,,
110.208.168.0,110.208.171.255,广东,深圳,,
110.208.172.0,110.208.183.255,广东,广州,,
110.208.184.0,110.208.187.255,广东,东莞,,
110.208.188.0,110.208.195.255,广东,广州,,
110.208.196.0,110.208.199.255,广东,湛江,,
110.208.200.0,110.208.207.255,广东,深圳,,
110.208.208.0,110.208.211.255,广东,广州,,
110.208.212.0,110.208.215.255,广东,阳江,,
110.208.216.0,110.208.219.255,广东,茂名,,
110.208.220.0,110.208.255.255,广东,广州,,
110.209.0.0,110.209.31.255,广东,韶关,,
110.209.32.0,110.209.35.255,广东,惠州,,
110.209.36.0,110.209.77.255,广东,广东其它,,
110.209.78.0,110.209.79.255,广东,江门,,
110.209.80.0,110.209.103.255,广东,潮州,,
110.209.104.0,110.209.111.255,广东,广东其它,,
110.209.112.0,110.209.115.255,广东,佛山,,
110.209.116.0,110.209.117.255,广东,广东其它,,
110.209.118.0,110.209.118.255,广东,清远,,
110.209.119.0,110.209.119.255,广东,广东其它,,
110.209.120.0,110.209.127.255,广东,佛山,,
110.209.128.0,110.209.131.255,广东,广东其它,,
110.209.132.0,110.209.135.255,广东,江门,,
110.209.136.0,110.209.139.255,广东,广州,,
110.209.140.0,110.209.191.255,广东,广东其它,,
110.209.192.0,110.209.207.255,广东,广州,,
110.209.208.0,110.209.251.255,广东,广东其它,,
110.209.252.0,110.210.31.255,广东,广州,,
110.210.32.0,110.210.47.255,广东,汕头,,
110.210.48.0,110.210.63.255,广东,韶关,,
110.210.64.0,110.210.79.255,广东,东莞,,
110.210.80.0,110.210.95.255,广东,云浮,,
110.210.96.0,110.210.111.255,广东,佛山,,
110.210.112.0,110.210.143.255,广东,深圳,,
110.210.144.0,110.210.159.255,广东,惠州,,
110.210.160.0,110.210.183.255,广东,广州,,
110.210.184.0,110.210.191.255,广东,茂名,,
110.210.192.0,110.210.199.255,广东,清远,,
110.210.200.0,110.210.207.255,广东,珠海,,
110.210.208.0,110.210.223.255,广东,江门,,
110.210.224.0,110.210.231.255,广东,中山,,
110.210.232.0,110.210.239.255,广东,广州,,
110.210.240.0,110.210.255.255,广东,阳江,,
110.211.0.0,110.211.31.255,广东,东莞,,
110.211.32.0,110.211.47.255,广东,深圳,,
110.211.48.0,110.211.59.255,广东,珠海,,
110.211.60.0,110.211.63.255,广东,东莞,,
110.211.64.0,110.211.67.255,广东,惠州,,
110.211.68.0,110.211.79.255,广东,深圳,,
110.211.80.0,110.211.95.255,广东,中山,,
110.211.96.0,110.211.111.255,广东,佛山,,
110.211.112.0,110.211.127.255,广东,江门,,
110.211.128.0,110.211.143.255,广东,深圳,,
110.211.144.0,110.211.159.255,广东,汕头,,
110.211.160.0,110.211.175.255,广东,惠州,,
110.211.176.0,110.211.191.255,广东,湛江,,
110.211.192.0,110.211.207.255,广东,肇庆,,
110.211.208.0,110.211.215.255,广东,东莞,,
110.211.216.0,110.211.239.255,广东,广州,,
110.211.240.0,110.211.243.255,广东,茂名,,
110.211.248.0,110.211.251.255,广东,广东其它,,
110.211.252.0,110.211.255.255,广东,广州,,
110.212.0.0,110.212.31.255,广西,南宁,,
110.212.32.0,110.212.63.255,广西,桂林,,
110.212.64.0,110.212.95.255,广西,玉林,,
110.212.96.0,110.212.111.255,广西,梧州,,
110.212.112.0,110.212.123.255,广西,百色,,
